Name,ConflictStatus,Story Count,Description,Notes,Publishable,InternalNotes,Stories,Ethics Doc Lines,Eric,Melania,Junior
Battery Park City,Resolved,0,,,Approved,,,"772,771",,,
EID Venture II,Active,0,,,Approved,,,"134,133",,,
KUSHNER VILLAGE 325,Unclear,0,,,to correct,,,,,,
Trump International Hotels Management D/B/A Trump Hotel Collection,Unclear,20,"Trump International Hotels Management, also known as the Trump Hotel Collection, is a management company for the hotels owned by President Trump. The company has hotels across the United States and around the world bearing the Trump name, including in Las Vegas, Washington, D.C. and Vancouver.",to discuss,Approved,,"https://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html,https://www.washingtonpost.com/world/the_americas/trump-company-pulls-its-name-off-a-brazil-hotel-caught-up-in-an-investigation/2016/12/13/c332dc2c-b078-4885-8a29-5f29b7da442e_story.html?utm_term=.3f329b9e8342,https://www.nytimes.com/2016/12/14/world/americas/donald-trump-hotel-rio-brazil-investigation.html,http://mobile.nytimes.com/2016/12/31/world/asia/indonesia-donald-trump-resort.html,http://money.cnn.com/2017/01/23/news/donald-trump-resigns-business/,https://www.npr.org/2017/05/11/527811206/sale-of-trump-property-raises-ethical-questions-about-potential-buyers-motives,https://www.washingtonpost.com/news/post-politics/wp/2017/08/01/the-asking-price-for-president-trumps-caribbean-estate-has-been-cut-dramatically/?utm_term=.63fee190a91a,https://newrepublic.com/article/147351/political-corruption-art-deal,http://www.foxnews.com/politics/2018/02/21/trump-jr-steals-spotlight-from-canadas-trudeau-as-india-visits-coincide.html,https://www.washingtonpost.com/world/trump-jr-to-give-foreign-policy-speech-while-on-unofficial-business-trip-to-india/2018/02/19/37d00c37-d9e8-40c4-934b-0a26b8160dcd_story.html?utm_term=.8a66e23946b3,https://www.fastcompany.com/40526424/trump-organization-revives-project-in-dominican-republic-roiling-local-politics,http://www.newsweek.com/if-trump-organization-launches-dominican-republic-projects-it-could-be-grounds-801765,https://sunlightfoundation.com/2018/02/02/this-week-in-conflicts-of-interest-a-resignation-disclosure-required-and-a-chance-to-meet-donald-trump-jr/,https://www.damacproperties.com/en/media-centre/press-releases/damac-awards-infrastructure-works-contract-at-akoya-oxygen-to-cscec-as-construction-spend,http://www.mcclatchydc.com/news/politics-government/white-house/article172443417.html,http://www.constructionweekonline.com/article-49557-cscec-lands-19m-damac-contract-for-dubais-akoya-oxygen/,http://www.newsweek.com/ocasio-cortez-impeach-trump-997615?amp=1,https://www.propublica.org/article/political-and-taxpayer-spending-at-trump-properties-16-1-million,https://www.washingtonpost.com/politics/at-president-trumps-hotel-in-new-york-revenue-went-up-this-spring--thanks-to-a-visit-from-big-spending-saudis/2018/08/03/58755392-9112-11e8-bcd5-9d911c784c38_story.html?utm_term=.3a97c3f2cf0f,https://www.nbcbayarea.com/news/local/San-Francisco-Ethics-Official-Files-Suit-Against-Secret-Service-Over-Trump-Jrs-India-Trip-Records-490844011.html?amp=y",371,,,
KF-WIP Co. Investors,Active,0,,,Approved,,,"1213,1212",,,
Trump Palace/Parc,Active,0,,,Approved,,,491,,,
THC Baku Services,Active,0,,,Approved,,,"228,227,1574,1575",,,
809 North Canon,Active,0,,Conflict status is active on Donald '17 and resolved on Ivanka '17.,Approved,,,"12,13,747,748",,,
C Development Ventures,Active,0,,"Active on Donald. Resolved on Ivanka.
",Approved,,,"25,24,802,803",,,
Trump National Golf Club Member,Active,0,,,Approved,,,482,,,
DT Marks Jupiter,Active,0,,,Approved,,,101,,,
Massachusetts St WTR Polutn Bonds,Unclear,0,,,to correct,,,,,,
Briar Hall Operations,Active,0,,,Approved,,,"23,22",,,
Pepsico,Resolved,0,,,Approved,,,"1438,1439",,,
Trump World Golf Club Dubai,Unclear,6,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.mcclatchydc.com/news/politics-government/white-house/article213164779.html,https://www.damacproperties.com/en/media-centre/press-releases/damac-awards-infrastructure-works-contract-at-akoya-oxygen-to-cscec-as-construction-spend,http://www.mcclatchydc.com/news/politics-government/white-house/article172443417.html,http://www.constructionweekonline.com/article-49557-cscec-lands-19m-damac-contract-for-dubais-akoya-oxygen/,https://www.mcclatchydc.com/news/politics-government/white-house/article215089160.html,https://www.washingtonpost.com/amphtml/politics/as-tariffs-near-trumps-business-empire-includes-china-ties/2018/07/05/9bfd1056-7956-11e8-aeee-4d04c8ac6158_story.html",,,,
Deer Tree Building Associates,Active,0,,,Approved,,,"865,864",,,
The Way To The Top,Active,0,,,Approved,,,270,,,
Highlander Hall,Unclear,0,,missing status,Approved,,,150,,,
"Any relation to KF-BLS Member, LLC?",Unclear,0,,,to correct,,,,,,
Trump International Hotel Hawaii,Active,2,,"7/25/2017 added management and license agreement details per 2017 financial disclosure, Part 2, ref. #071.",Approved,,"https://www.cnn.com/2018/06/28/politics/trump-irs-nominee-charles-rettig/index.html,http://www.newsweek.com/donald-trump-irs-nominee-hotel-999627?amp=1",370,,,
Aviation Payroll Company,Active,0,,,Approved,,,19,,,
Hary Tanoesoedibjo,Unclear,6,"Billionaire Hary Tanoesoedibjo, Trump's local partner in two Indonesian resort projects, is reportedly considering a run for national office in 2019.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html,http://mobile.nytimes.com/2016/12/31/world/asia/indonesia-donald-trump-resort.html,https://mobile.reuters.com/article/amp/idUSKCN1J12RP,https://www.nytimes.com/2018/05/28/business/ivanka-trump-china-trademarks.html,http://thehill.com/homenews/house/389571-more-than-60-dem-lawmakers-demand-ethics-investigation-into-trumps,https://www.npr.org/2018/06/07/617310039/trump-organization-deals-in-asia-fuel-debate-on-emoluments-lawsuit",,,,
SQK Associates,Unclear,0,,,to correct,,,,,,
Trump Marketing,Active,0,,,Approved,,,387,,,
THC Dubai II Hotel Manager,Unclear,4,,to discuss,Approved,,"https://www.damacproperties.com/en/media-centre/press-releases/damac-awards-infrastructure-works-contract-at-akoya-oxygen-to-cscec-as-construction-spend,http://www.mcclatchydc.com/news/politics-government/white-house/article172443417.html,http://www.constructionweekonline.com/article-49557-cscec-lands-19m-damac-contract-for-dubais-akoya-oxygen/,https://www.washingtonpost.com/amphtml/politics/as-tariffs-near-trumps-business-empire-includes-china-ties/2018/07/05/9bfd1056-7956-11e8-aeee-4d04c8ac6158_story.html","239,238",,,
New York NY Ser B,Unclear,0,,,to correct,,,,,,
Trump Toronto Member (Formerly Trump Toronto Management),Active,1,,,Approved,,https://www.washingtonpost.com/business/economy/a-scramble-to-assess-the-dangers-of-president-elects-global-business-empire/2016/11/20/1bbdc2a2-ad18-11e6-a31b-4b6397e625d0_story.html,522,,,
CK Bergen Associates,Active,0,,,Approved,connected to record w/ no ID,,"835,661,664,667,672,673,711,722,750,836,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record",,,
Kinder Morgan,Unclear,1,"The connections to the energy industry doesn't stop there. The climate-change skeptic owns shares in Phillips 66 PSX -1.26% - a joint venture partner in the controversial Dakota Access pipeline, where demonstrations are ongoing, and in Kinder Morgan, another pipeline giant facing resistance for its plans to connect the Canadian oil sands to Vancouver, British Columbia.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.forbes.com/sites/jenniferwang/2016/11/29/trumps-stock-portfolio-big-oil-big-banks-and-more-foreign-connections/#30d204ea464e,,,,
DTTM Operations,Active,0,,,Approved,,,"127,126,934,935",,,
Bank of Nova Scotia,Unclear,1,"The populist billionaire has other Canadian holdings, including $500,000 to $1 million investments in the Bank of Nova Scotia and the Toronto Dominion Bank, and $1 million to $5 million worth of shares in the Royal Bank of Canada. Such investments add to the array of connections Trump already has with foreign entities - including nine figure debts owed to German lender Deutsche Bank and China’s state-controlled Bank of China.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.forbes.com/sites/jenniferwang/2016/11/29/trumps-stock-portfolio-big-oil-big-banks-and-more-foreign-connections/#30d204ea464e,,,,
EID Venture I,Active,0,,,Approved,,,"132,131",,,
Trump Marks Magazine,Resolved,0,,,Approved,,,"421,422",,,
Trump Panama Condominium,Active,4,,,Approved,,"https://www.washingtonpost.com/business/economy/a-scramble-to-assess-the-dangers-of-president-elects-global-business-empire/2016/11/20/1bbdc2a2-ad18-11e6-a31b-4b6397e625d0_story.html,https://www.apnews.com/ce4dbdd4446c4862bb9c483425554c67/Trump-officials-fight-eviction-from-Panama-hotel-they-manage,http://www.businessinsider.com/trump-organization-panama-hotel-conflict-2018-3,https://www.apnews.com/ce4dbdd4446c4862bb9c483425554c67/Trump-officials-fight-eviction-from-Panama-hotel-they-manage","493,492",,,
Puck Residential Associates,Active,0,,,Approved,connected to record w/ no ID,,"1483,1484,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record,Unnamed record",,,
Trump National Golf Club - Colts Neck,Active,0,,,Approved,,,"475,474",,,
Trump 101: The Way To Success,Active,0,,,Approved,,,295,,,
Landings Apartments,Active,0,,,Approved,connected to record w/ no ID,,"1244,1247,1250,1251,1252,Unnamed record,Unnamed record,Unnamed record",,,
DJT Operations CX,Active,0,,,Approved,,,47,,,
Time To Get Tough,Active,0,,,Approved,,,280,,,
"Durham County, NC",Resolved,0,,,Approved,,,"937,936",,,
Helicopter Air Services,Active,0,,,Approved,,,149,,,
"New York, NY",Resolved,0,,,Approved,,,"1336,1295,1297,1337,1342,1344,1346,1512,1511,1294,1296,1341,1343,1345",,,
Reg-Tru Equities,Active,0,,,Approved,,,205,,,
Trump Marks Palm Beach,Active,0,,,Approved,,,"433,434",,,
"Virginia Beach, VA",Resolved,0,,,Approved,connected to record w/ no ID,,"Unnamed record,Unnamed record",,,
KC Dumbo Office,Active,0,,,to correct,,,,,,
Westminster Linden,Active,0,,,Approved,connected to record w/ no ID,,Unnamed record,,,
JK Thrive IV,Resolved,0,,,Approved,connected to record w/ no ID,,"1117,1118,Unnamed record",,,
Novartis,Unclear,2,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.citizen.org/sites/default/files/may_2018_cohen_complaint_final.pdf,https://www.cnn.com/2018/05/09/politics/michael-cohen-trump-lobbying/index.html",,,,
Morgan Stanley,Resolved,1,"According to Trump’s May 2016 Federal Election Commission filing, which provides a range of values for each of his stock holdings, he owns anywhere from $500,000 to $1 million worth of shares each in Citigroup, JP Morgan Chase , Wells Fargo, Morgan Stanley and Goldman Sachs -- in other words, five of the famous “big six” banks.",,Approved,,https://www.forbes.com/sites/jenniferwang/2016/11/29/trumps-stock-portfolio-big-oil-big-banks-and-more-foreign-connections/#30d204ea464e,"1319,1320",,,
Trump Miami Resort,Active,4,,,Approved,,"https://www.washingtonpost.com/politics/in-little-moscow-russians-helped-donald-trumps-brand-survive-the-recession/2016/11/04/f9dbd38e-97cf-11e6-bb29-bf2701dbe0a3_story.html?utm_term=.a6cf0ab24f58,http://money.cnn.com/2017/01/23/news/donald-trump-resigns-business/,https://www.palmbeachpost.com/news/national-govt--politics/mar-lago-events-raise-money-for-politicos-revenues-for-trump/F0EK7JzzOeDTT6nTSe8qyO/amp.html,http://www.mcclatchydc.com/news/politics-government/white-house/article210477439.html","469,470",,,
Scion,Unclear,1,,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://mobile.nytimes.com/2018/06/21/business/trumps-kushners-end-hotel-deals.html,,,,
Cap Cana,Unclear,2,Project being developed by the Trump Organization and the Cap Cana Group in the Dominican Republic.,,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ","https://www.fastcompany.com/40526424/trump-organization-revives-project-in-dominican-republic-roiling-local-politics,http://www.newsweek.com/if-trump-organization-launches-dominican-republic-projects-it-could-be-grounds-801765",,,,
Trump Project Management,Resolved,0,,,Approved,,,506,,,
JK2 Westminster,Resolved,0,,,Approved,,,1121,,,
Johnson & Johnson,Unclear,1,"Despite campaigning on the pledge of “taking on big businesses,” Trump own shares in big pharma companies including Pfizer, Merck, Celgene and GlaxoSmithKline; retailer Walmart, and consumer goods firms Procter & Gamble and Johnson & Johnson. He also hold stakes in a variety of multinational oil companies like Shell, Chevron and Exxon Mobil.",,Approved,"NOTE: this isn't connected to a biz entity but it IS connected to a story so I need to correct the story link first, then delete this record. ",https://www.forbes.com/sites/jenniferwang/2016/11/29/trumps-stock-portfolio-big-oil-big-banks-and-more-foreign-connections/#30d204ea464e,,,,
Trump Marks Atlanta,Active,0,,,Approved,,,"393,394",,,
Annie Veltri,Active,0,,,Approved,,,18,,,
Paramount RPV Holdings,Resolved,0,,listed in disclosure as dissolved as of 10/14/2016,Approved,,,"194,195",,,
Wollman Rink Operations,Active,0,,"7/25/2017 added operating agreement detail per 2017 financial disclosure, Part 2, ref. 119.",Approved,,,562,,,
Claremount IV Associates,Resolved,0,,,Approved,,,"841,842",,,
Trump International Golf Club Scotland,Unclear,6,"Trump International Golf Links, Scotland is a golf course in Balmedie, Aberdeenshire, Scotland, owned by Donald Trump. It opened in 2012. The Trump Organization is currently working on expanding the property.",status missing,Approved,,"https://www.washingtonpost.com/business/economy/a-scramble-to-assess-the-dangers-of-president-elects-global-business-empire/2016/11/20/1bbdc2a2-ad18-11e6-a31b-4b6397e625d0_story.html,https://www.nytimes.com/2016/11/21/business/with-a-meeting-trump-renewed-a-british-wind-farm-fight.html?_r=0,https://www.washingtonpost.com/politics/trumps-presidency-overseas-business-deals-and-relations-with-foreign-governments-could-all-become-intertwined/2016/11/25/d2bc83f8-b0e2-11e6-8616-52b15787add0_story.html?utm_term=.6474a90a3947,https://www.nytimes.com/2016/11/26/us/politics/donald-trump-international-business.html?_r=1,https://www.washingtonpost.com/politics/the-three-biggest-surprises-in-the-trump-organizations-financial-filings/2018/05/21/db2f0420-5c94-11e8-9ee3-49d6d4814c4c_story.html?utm_term=.64de8850a39d,https://www.mcclatchydc.com/news/politics-government/white-house/article214265614.html",365,,,
