ID,pubstatus,Internal Notes,Business Interest Details,Conflict,Conflicting Entity,Family Member,Owner 1,Pct 1,Owner 2,Pct 2,Owner 3,Pct 3,Owner 4,Pct 4,Total,EntityStatus,Ethics Doc 1,Ethics Doc 2,Ethics Doc 3,2015,2016,2017,Public Notes,Conflict Status (archive),2018
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,K Gaia Village 1 Associates,54 Barrow Street Associates LLC,Ivanka Trump,"""VILLAGE JV SPE LLC (Residential Real Estate in New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
728,approved,#8,"Ivanka Trump received $100,001 - $1,000,000 and $1,000,001 - $5,000,000 in Rent or Royalties income from 55 CHALLENGER ROAD ASSOCIATES, LLC (Commercial Real Estate in Ridgefield Park, NJ) via two transactions the year before her appointment as her father's presidential adviser.",55 Challenger Road Associates,"""55 Challenger Road Associates, LLC (Commercial Real Estate In Ridgefield Park, NJ)""",Ivanka Trump,Contingent Rights to Ownership Interests,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
730,approved,"25 July 2018 HN: I think the confusion came from this asset being held by two of Kushner's trusts. 
**
Listed twice with two different income amounts in 2017 disclosure.

*July 16 - Figured out this issue. Dupe is gone now though. Wasn't actually a dupe, but a second listing for a different income listing.","Jared Kushner received $1,000,001 - $5,000,000 in Rent or Royalties income from 55 CHALLENGER ROAD ASSOCIATES, LLC (Commercial Real Estate in Ridgefield Park, NJ) the year before his appointment as Pres. Trump's senior adviser. Jared Kushner served as Managing Member of 55 Challenger Road Associates, LLC from Jun 1, 2012, to Jan 1, 2017. Although Jared Kushner has resigned his position(s) with this entity, it is also disclosed an asset; therefore, this database marks the potential conflict of interest as active.",55 Challenger Road Associates,"""55 Challenger Road Associates, LLC (Commercial Real Estate In Ridgefield Park, NJ)""",Jared Kushner,Contingent Rights to Ownership Interests,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
731,approved,,"Jared Kushner served as Manager of 55 Challenger, LLC from Aug 1, 2012, to Jan 1, 2017.",55 Challenger Road Associates,"""55 Challenger, LLC""",Jared Kushner,"""55 Challenger Road Associates, LLC (Commercial Real Estate In Ridgefield Park, NJ)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,55 Challenger Road Associates,"""55 Challenger, LLC""",Ivanka Trump,"""55 Challenger Road Associates, LLC (Commercial Real Estate In Ridgefield Park, NJ)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,KC Dumbo,"""55 PROSPECT OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Jared Kushner,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/17/2018 ~Swanson,,KC Dumbo,"""55 PROSPECT OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Ivanka Trump,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
619,approved,,Former president/director of 55 Wall Development Corp. The company's current activity status and ownership structure are not clear.,55 Wall Development,55 Wall Development Corp,Donald Trump,,,,,,,,0.0,0,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,checked,,,Unclear,checked
736,approved,,"Jared Kushner received $15,001 - $50,000 in Rent or Royalties income from 65 BAY, LLC (f/k/a GAIA JC, LLC) (Residential Real Estate in Jersey City, NJ) the year before his appointment as Pres. Trump&#39;s senior adviser.",65 Bay,"""65 Bay, LLC (F/K/A Gaia JC, LLC) (Residential Real Estate In Jersey City, NJ)""",Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
735,approved,,"Ivanka Trump received $15,001 - $50,000 in Rent or Royalties income from 65 BAY, LLC (f/k/a GAIA JC, LLC) (Residential Real Estate in Jersey City, NJ) the year before her appointment as her father&#39;s presidential adviser.",65 Bay,"""65 Bay, LLC (F/K/A Gaia JC, LLC) (Residential Real Estate In Jersey City, NJ)""",Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,KC Dumbo,"""77 SANDS OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Jared Kushner,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/17/2018 ~Swanson,,KC Dumbo,"""77 SANDS OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Ivanka Trump,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
741,approved,,"Jared Kushner served as Manager of 80 Maid LLC from Aug 1, 2014, to Jan 1, 2017.",80 ML,80 Maid LLC,Jared Kushner,"""80 ML, LLC (Commercial Real Estate In New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Active,
,approved,*Missing. Added on: 7/18/2018 ~Swanson,,80 ML,80 Maid LLC,Ivanka Trump,"""80 ML, LLC (Commercial Real Estate In New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
745,approved,,"Jared Kushner received $15,001 - $50,000 and $201 - $1,000 in Rent or Royalties income via two separate transactions from 80 ML, LLC (Commercial Real Estate in New York, NY) the year before his appointment as Pres. Trump's senior adviser. Jared Kushner served as Managing Member of 80 ML, LLC from Aug 1, 2014, to Jan 1, 2017. Although Jared Kushner has resigned his position(s) with this entity, it is also disclosed an asset; therefore, this database marks the potential conflict of interest as active.",80 ML,"""80 ML, LLC (Commercial Real Estate In New York, NY)""",Jared Kushner,Contingent Rights to Ownership Interests,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
744,approved,,"Ivanka Trump received $15,001 - $50,000 and $201 - $1,000 in Rent or Royalties income via two separate transactions from 80 ML, LLC (Commercial real estate in New York, NY) the year before her appointment as her father&#39;s presidential adviser.",80 ML,"""80 ML, LLC (Commercial Real Estate In New York, NY)""",Ivanka Trump,Contingent Rights to Ownership Interests,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,Gellert 80 West End,80 WEST END PARTNERS LLC,Jared Kushner,"""Gellert 80 West End, LLC (Residential And Commercial Real Estate In Long Branch, NJ And Astoria, NY)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Gellert 80 West End,80 WEST END PARTNERS LLC,Ivanka Trump,"""Gellert 80 West End, LLC (Residential And Commercial Real Estate In Long Branch, NJ And Astoria, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active,
14,approved,,"Pres. Trump resigned his position from 81 Pine Note Holder Inc., which is reportedly dormant or inactive. However, he retains an ownership interest.",81 Pine Note Holder,81 Pine Note Holder Inc,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,KC Dumbo,"""81 PROSPECT OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Jared Kushner,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/17/2018 ~Swanson,,KC Dumbo,"""81 PROSPECT OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Ivanka Trump,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
749,approved,,"Jared Kushner served as Manager of 89 Hicks Street LLC from Sep 1, 2014, to Jan 1, 2017.",KF-BLS Member,89 Hicks Street LLC,Jared Kushner,"""BLS PORTFOLIO 2 LLC (Residential Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/18/2018 ~Swanson,,KF-BLS Member,89 Hicks Street LLC,Ivanka Trump,"""BLS PORTFOLIO 2 LLC (Residential Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
750,approved,,"Jared Kushner served as Vice President &amp; Secretary of 95 Bauer Drive Associates, LLC from May 1, 2014, to Jan 1, 2017.",CK Bergen Associates,"""95 Bauer Drive Associates, LLC""",Jared Kushner,"""CK Bergen Associates, LLC (Industrial Real Estate in Fairlawn & Oakland, NJ)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,CK Bergen Associates,"""95 Bauer Drive Associates, LLC""",Ivanka Trump,"""CK Bergen Associates, LLC (Industrial Real Estate in Fairlawn & Oakland, NJ)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
751,approved,,"Jared Kushner served as President &amp; Vice-President of 99 East 7th Street Realty LLC from Jan 1, 2015, to Jan 1, 2017.",K Gaia Village 1 Associates,99 East 7Th Street Realty LLC,Jared Kushner,"""VILLAGE JV SPE LLC (Residential Real Estate in New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,K Gaia Village 1 Associates,99 East 7Th Street Realty LLC,Ivanka Trump,"""VILLAGE JV SPE LLC (Residential Real Estate in New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
655,approved,,"Jared Kushner served as President of 100 Pierrepoint Street LLC from Apr 1, 2014, to Jan 1, 2017.",KF-BLS Member,100 Pierrepont Street LLC,Jared Kushner,"""BLS PORTFOLIO LLC (Residential Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/17/2018 ~Swanson,,KF-BLS Member,100 Pierrepont Street LLC,Ivanka Trump,"""BLS PORTFOLIO LLC (Residential Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,"Missing from Working Database 06/17/2018 -SWANSON

",,Kushner Philadelphia,"""109 Wildey Partners, LP (Residential Real Estate in Philadelphia, PA)""",Jared Kushner,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Kushner Philadelphia,"""109 Wildey Partners, LP (Residential Real Estate in Philadelphia, PA)""",Ivanka Trump,"""Northern Liberties JV, LLC (Residential Real Estate in Philadelphia, PA)""",,"""Northern Liberties GP, LLC (Residential Real Estate in Philadelphia, PA)""",,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
656,approved,,"Ivanka Trump received None (or less than $201) in (income type not disclosed) income from 115 EAST 87, LLC (Contingent right to ownership interest in Residential Real Estate in New York, NY) the year before her appointment as her father&#39;s presidential adviser.",115 East 87,"""115 East 87, LLC (Contingent Right To Ownership Interest In Residential Real Estate In New York, NY)""",Ivanka Trump,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
657,approved,,"Jared Kushner received None (or less than $201) in (income type not disclosed) income from 115 EAST 87, LLC (Contingent right to ownership interest in Residential Real Estate in New York, NY) the year before his appointment as Pres. Trump&#39;s senior adviser.",115 East 87,"""115 East 87, LLC (Contingent Right To Ownership Interest In Residential Real Estate In New York, NY)""",Jared Kushner,,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
,approved,Missing from Working Database 06/21/2018 -SWANSON,,KC Dumbo,"""117 ADAMS OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Jared Kushner,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,,0,Active,,,,,,,,,
,approved,*Missing. Added on: 7/17/2018 ~Swanson,,KC Dumbo,"""117 ADAMS OWNER LLC (Commercial Real Estate in Brooklyn, NY)""",Ivanka Trump,"""DUMBO WT SUB LLC (Commercial Real Estate in Brooklyn, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
658,approved,,"Jared Kushner served as President of 118-120 East Fourth Owner LLC from Mar 1, 2013, to Jan 1, 2017.",VILLAGE KF 4-9-10 Associates,118-120 East Fourth Owner LLC,Jared Kushner,Kushner Village 4 SPE LLC,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/10/2018 ~Swanson,,VILLAGE KF 4-9-10 Associates,118-120 East Fourth Owner LLC,Ivanka Trump,Kushner Village 4 SPE LLC,,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Active,
659,approved,,"Jared Kushner served as President &amp; Vice-President of 120 MacDougal Street Realty LLC from Jan 1, 2015, to Jan 1, 2017.",K Gaia Village 1 Associates,120 Macdougal Street Realty LLC,Jared Kushner,"""VILLAGE JV SPE LLC (Residential Real Estate in New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,K Gaia Village 1 Associates,120 Macdougal Street Realty LLC,Ivanka Trump,"""VILLAGE JV SPE LLC (Residential Real Estate in New York, NY)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,checked,,Active,
660,approved,,"Jared Kushner served as Vice President &amp; Secretary of 125 Algonquin Associates, LLC from May 1, 2014, to Jan 1, 2017.",Route 10 Associates,"""125 Algonquin Associates, LLC""",Jared Kushner,"""Route 10 Associates, LLC (Industrial Real Estate In Whippany, NJ)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved,
